image,word
a1537.png,लर्निङ अब धेरै फरक अनुप्रयोगहरूमा
a1538.png,व्यापक रूपमा प्रयोग गरिन्छ जस्तै
a1539.png,अनुहार पहिचान स्प्याम फिल्टरिङ र
a1540.png,सेल्फ-ड्राइभिङ कारहरू।बागमती नदी नेपालको काठमाडौँ
a1541.png,उपत्यकामा रहेका दुई महत्त्वपूर्ण काठमाडौँ
a1542.png,र ललितपुर महानगरपालिकाहरू छुट्ट्याउँदै दक्षिणी
a1543.png,नेपालको मधेश प्रदेश हुँदै भारतको
a1544.png,बिहार राज्यमा कमला नदीमा मिसिन्छ।
a1545.png,यसलाई हिन्दु र बौद्ध दुवै
a1546.png,धर्मावलम्बीले पवित्र मानेका छन्। यस
a1547.png,नदीको किनारमा कयौं हिन्दु मन्दिरहरू
a1548.png,अवस्थित छन्। बागमतीको महत्व यस
a1549.png,तथ्यमा पनि निहित छ कि
a1550.png,हिन्दु धर्मावलम्बीहरूले मृत्यु पश्चात शवलाई
a1551.png,यस पवित्र नदीको किनारमा दाहसंस्कार
a1552.png,गर्ने गर्छन्। नेपाली हिन्दु परम्पराअनुसार
a1553.png,दाहसंस्कार गर्नुअघि शवलाई बागमतीमा तीन
a1554.png,पटक डुबाउने चलन रहेको छ
a1555.png,जसले गर्दा पुनर्जन्मचक्रको अन्त्य हुने
a1556.png,भन्ने पौराणिक लोक मान्यता रहेको
a1557.png,छ। चितामा आगो बाल्ने मुख्य
a1558.png,शोकसन्तप्त (सामान्यतया जेठो छोरा) ले
a1559.png,दाहसंस्कार पछि तुरुन्तै पवित्र नदीको
a1560.png,पानीले नुहाउनुपर्छ। अन्त्येष्टिमा सामेल हुने
a1561.png,धेरै नातेदारहरू पनि नदीमा स्नान
